"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"16927","JOCLIM","EQ","JOCIL LIMITED",0.01,1,"","",0,10,"INE839G01010",246,142.2,319.8,11.8,"","","",0,0,0,193.25,128.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JOCIL"
"16933","INDMER","EQ","INDBANK MERCHANT BANKING SERVI",0.01,1,"","",0,10,"INE841B01017",41.95,17.7,47,0.85,"","","",0,0,0,29.75,19.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDBANK"
"16959","ALKMET","EQ","ALKALI METALS LIMITED",0.01,1,"","",0,10,"INE773I01017",173.9,72,398,13.9,"","","",0,0,0,113.55,92.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALKALI"
"16965","TMLDVR","EQ","TATA MOTORS LTD - DVR",0.01,1,"","",0,2,"IN9155A01020",260.4,179.85,387.3,21.38,"","","",0,0,0,279,186,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATAMTRDVR"
"16983","JIKIND","BE","JIK INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE026B01049",1.2,0.4,472.5,0.15,"","","",0,0,0,0.7,0.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JIKIND"
"16986","COUCON","EQ","COUNTRY CONDOS LTD",0.01,1,"","",0,1,"INE695B01025",6.9,3.3,11.25,0.13,"","","",0,0,0,4.5,3.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COUNCODOS"
"17","SCLDVR","EQ","STAMPEDE CAPITAL LIMITED DVR",0.01,1,"","",0,1,"INE224E01036",17.45,7.9,20.1,0.15,"","","",0,0,0,19.2,17.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SCAPDVR"
"17000","GIENGI","BE","GI ENGINEERING SOLUTIONS LIMIT",0.01,1,"","",0,10,"INE065J01016",10,3.9,50,1.6,"","","",0,0,0,11,10,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GISOLUTION"
"17006","FUTENT","BE","FUTURE ENTERPRISES LIMITED DVR",0.01,1,"","",0,2,"IN9623B01058",14.45,4.25,391.42,4.25,"","","",0,0,0,5.6,5.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FELDVR"
"17012","EDSERV","BE","EDSERV SOFTSYSTEMS LIMITED",0.01,1,"","",0,10,"INE889J01019",17.7,2.45,307.8,2.45,"","","",0,0,0,2.55,2.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EDSERV"
"17022","MAWSU","EQ","MAWANA SUGARS LIMITED",0.01,1,"","",0,10,"INE636A01039",179.7,73.85,179.7,1.45,"","","",0,0,0,112.5,75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAWANASUG"
"17030","RUCSOY","BE","PATANJALI FOODS LIMITED",0.01,1,"","",0,2,"INE619A01035",1495,853.5,1519.65,2.63,"","","",0,0,0,1015.7,919,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PATANJALI"
"17032","THYTEC","EQ","THYROCARE TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE594H01019",904.3,415.4,1465,407.15,"","","",0,0,0,580.9,387.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","THYROCARE"
"17044","SHAETF","EQ","NIPPON INDIA ETF SHARIAH BEES",0.01,1,"","",0,10,"INF732E01128",455,361.3,520,63.5,"","","",0,0,0,474.92,316.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHARIABEES"
"17050","HINNAT","BE","HINDUSTHAN NATIONAL GLASS & IN",0.01,1,"","",0,2,"INE952A01022",22,7.6,278.5,7.6,"","","",0,0,0,12.05,10.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HINDNATGLS"
"17052","HARSEA","EQ","HARITA SEATING SYSTEMS LTD",0.01,1,"","",0,10,"INE939D01015",789,335,1139.8,40,"","","",0,0,0,919.85,613.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HARITASEAT"
"17062","PALTEC","EQ","PALRED TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE218G01033",198,111.9,351.65,8.6,"","","",0,0,0,165.15,110.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PALREDTEC"
"17069","UJJFIN","EQ","UJJIVAN FINANCIAL SERVICES LTD",0.01,1,"","",0,10,"INE334L01012",313.35,120.75,547.5,97.6,"","","",0,0,0,315.6,210.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UJJIVAN"
"1708","JAYMAR","EQ","JAY BHARAT MARUTI LTD",0.01,1,"","",0,5,"INE571B01028",202.55,123.75,373.5,1.75,"","","",0,0,0,170.5,113.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAYBARMARU"
"17094","CROGR","EQ","CROMPTON GREAVES CONS ELEC LTD",0.01,1,"","",0,2,"INE299U01018",429,278,512.8,125,"","","",0,0,0,326.5,267.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CROMPTON"
"17105","SUMCH","EQ","SUMITOMO CHEMICAL INDIA LTD",0.01,1,"","",0,10,"INE258G01013",540.8,394.55,540.8,151.05,"","","",0,0,0,510.9,340.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUMICHEM"
"17110","SGBT35","GB","2.50% SOV. GOLD BOND 21 JAN 28",0.01,1,"","",0,1000,"IN0020190537",0,0,5769,3425.1,"","","",0,0,0,6344.8,5191.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJ28VIII"
"17130","PARMIL","EQ","PARAG MILK FOODS LIMITED",0.01,1,"","",0,10,"INE883N01014",128.6,65.5,368.95,48.5,"","","",0,0,0,99.95,66.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PARAGMILK"
"17152","ICI150","EQ","ICICI PRU NIFTY MIDCAP 150 ETF",0.01,1,"","",0,10,"INF109KC1G82",139,96.75,139,45.1,"","","",0,0,0,141.57,94.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIM150"
"1717","JAYHOT","EQ","JAYPEE HOTELS LTD",0.01,1,"","",0,10,"INE851A01018",230,39,302.35,4.6,"","","",0,0,0,240.65,217.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAYPEEHOT"
"17174","EDEN30","EQ","EDELWEISS ETF NIFTY 100 QTY 30",0.01,1,"","",0,10,"INF754K01EM9",0,0,448.13,170.6,"","","",0,0,0,520.45,346.97,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EQ30"
"17181","MIRN50","EQ","MIRAE ASSET NIFTY NEXT 50 ETF",0.01,1,"","",0,275,"INF769K01FN2",488,352.79,530.18,151,"","","",0,0,0,464.89,309.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANXT50"
"17190","SHRPIS","BE","SHRIRAM PISTONS AND RINGS LTD",0.01,1,"","",0,10,"INE526E01018",1417,640,2972.8,385,"","","",0,0,0,1186.5,1073.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRIPISTON"
"1720","JAYTEA","EQ","JAY SHREE TEA & INDUSTRIES LTD",0.01,1,"","",0,5,"INE364A01020",123.8,75,208.48,14,"","","",0,0,0,100.1,66.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAYSREETEA"
"17205","ARRTEX","EQ","ARROW TEXTILES LIMITED",0.01,1,"","",0,10,"INE933J01015",20.75,8,59.5,3.65,"","","",0,0,0,9.45,8.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARROWTEX"
"17256","ALBDAV","EQ","ALBERT DAVID LTD",0.01,1,"","",0,10,"INE155C01010",650.85,486.85,860,263,"","","",0,0,0,647.15,431.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALBERTDAVD"
"1726","JBCHEM","EQ","JB CHEMICALS & PHARMACEUTICA",0.01,1,"","",0,2,"INE572A01028",2150,1342.2,2150,5.9,"","","",0,0,0,2524.2,1682.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JBCHEPHARM"
"17263","ARMFIN","EQ","ARMAN FINANCIAL SERVICES LIMIT",0.01,1,"","",0,10,"INE109C01017",1705,901.05,1705,163.35,"","","",0,0,0,1706.6,1137.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARMANFIN"
"17270","ASPCOM","EQ","ASPINWALL AND COMPANY LIMITED",0.01,1,"","",0,10,"INE991I01015",318.35,148,579.5,71.4,"","","",0,0,0,244.4,163,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASPINWALL"
"17272","SBIGOL","EQ","SBI-ETF GOLD",0.01,1,"","",0,100,"INF200KA16D8",54.18,43.41,54.18,13.55,"","","",0,0,0,63.94,42.63,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETFGOLD"
"17279","BLSINT","EQ","BLS INTERNATIONAL SERVICES LTD",0.01,1,"","",0,1,"INE153T01027",208.9,76.05,208.9,6.75,"","","",0,0,0,207.9,138.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLS"
"17295","NAGFER","EQ","NAGARJUNA FERT AND CHEM LTD",0.01,1,"","",0,1,"INE454M01024",19.55,7.3,28.4,2.55,"","","",0,0,0,11.8,10.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAGAFERT"
"17307","AJMREA","EQ","AJMERA REALTY & INFRA INDIA LI",0.01,1,"","",0,10,"INE298G01027",399,210,650,2,"","","",0,0,0,361.3,240.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AJMERA"
"17330","INDFOI","BE","INDIA FOILS LTD",0.01,1,"","",0,1,"INE260A01020",19.95,4.5,102,4,"","","",0,0,0,5.4,4.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IFL"
"17333","MAHHOL","EQ","MAHINDRA HOLIDAYS & RESORTS IN",0.01,1,"","",0,10,"INE998I01010",313.6,195,326.67,81.2,"","","",0,0,0,355.6,237.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MHRIL"
"17343","TELTEC","BE","TELEDATA TECHNOLOGY SOLUTIONS",0.01,1,"","",0,2,"INE391I01018",0.45,0.15,65,0.15,"","","",0,0,0,0.3,0.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TELEDATAIT"
"17351","SALCOT","EQ","SALONA COTSPIN LTD",0.01,1,"","",0,10,"INE498E01010",334.4,196.7,350,11.4,"","","",0,0,0,306.45,204.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SALONA"
"17357","GKW","EQ","GKW LIMITED",0.01,1,"","",0,10,"INE528A01020",730,485.25,1318,1,"","","",0,0,0,646.8,431.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GKWLIMITED"
"17364","VINORG","EQ","VINATI ORGANICS LIMITED",0.01,1,"","",0,1,"INE410B01037",2377,1692.55,2377,14.61,"","","",0,0,0,2372.9,1582,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VINATIORGA"
"17370","STABM","EQ","STATE BANK OF MYSORE",0.01,1,"","",0,10,"INE651A01020",747,352.2,1241.54,349,"","","",0,0,0,727.25,484.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MYSOREBANK"
"17376","EXCINF","EQ","EXCEL REALTY N INFRA LIMITED",0.01,1,"","",0,1,"INE688J01023",0.75,0.2,3.02,0.05,"","","",0,0,0,0.45,0.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EXCEL"
"17388","ADAPOW","EQ","ADANI POWER LIMITED",0.01,1,"","",0,10,"INE814H01011",432.5,132.4,432.5,15.15,"","","",0,0,0,202.05,182.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADANIPOWER"
"17395","SBIGSE","EQ","SBI MF ETF 10 YEAR GILT",0.01,1,"","",0,10,"INF200KA1JT1",0,0,241.7,117.23,"","","",0,0,0,253.75,169.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETF10GILT"
"17397","PREEXP","EQ","PREMIER EXPLOSIVES LTD",0.01,1,"","",0,10,"INE863B01011",532.9,283.05,539,55.1,"","","",0,0,0,502.6,335.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PREMEXPLN"
"17400","NHPC","EQ","NHPC LIMITED",0.01,1,"","",0,10,"INE848E01016",46.9,28.8,46.9,14.8,"","","",0,0,0,49.55,33.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NHPC"
"17422","JINCOT","BE","JINDAL COTEX LIMITED",0.01,1,"","",0,10,"INE904J01016",4.9,1.65,166,1.4,"","","",0,0,0,2.6,2.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDCOT"
"17424","GLOSPI","EQ","GLOBUS SPIRITS LIMITED",0.01,1,"","",0,10,"INE615I01010",1564,721.5,1759.5,39,"","","",0,0,0,1057.85,705.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GLOBUSSPR"
"17438","OILIND","EQ","OIL INDIA LIMITED",0.01,1,"","",0,10,"INE274J01014",306,167.85,334.98,63.5,"","","",0,0,0,313.85,209.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OIL"
"17466","EURMUL","BE","EURO MULTIVISION LIMITED",0.01,1,"","",0,10,"INE063J01011",2.7,0.3,80.7,0.3,"","","",0,0,0,1.5,1.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EUROMULTI"
"17468","MAXVEN","EQ","MAX VENTURES & INDUSTRIES LTD",0.01,1,"","",0,10,"INE154U01015",204.9,85.95,204.9,24.7,"","","",0,0,0,188.75,125.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAXVIL"
"1747","MEDMAT","EQ","MEDIA MATRIX WORLDWIDE LTD",0.01,1,"","",0,1,"INE200D01020",8.3,2.85,8.3,2.85,"","","",0,0,0,7.25,4.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MMWL"
"17475","ICIN20","EQ","ICICI PRU NIFTY50 VALUE 20 ETF",0.01,1,"","",0,10,"INF109KB1WY5",117.9,75.3,117.9,32.89,"","","",0,0,0,122.18,81.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICINV20"
"17477","CONPRI","EQ","CONTROL PRINT (INDIA) LTD",0.01,1,"","",0,10,"INE663B01015",551.9,375,553.2,145.1,"","","",0,0,0,646.25,430.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONTROLPR"
"17484","LLOSTE","EQ","UTTAM VALUE STEELS LTD",0.01,1,"","",0,1,"INE292A01023",0.85,0.05,15.9,0.05,"","","",0,0,0,0.25,0.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UVSL"
"17486","SQSIND","EQ","EXPLEO SOLUTIONS LIMITED",0.01,1,"","",0,10,"INE201K01015",1601.6,1148.05,1291,32.1,"","","",0,0,0,1657.6,1105.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EXPLEOSOL"
"17507","ADHIND","EQ","INCREDIBLE INDUSTRIES LTD",0.01,1,"","",0,10,"INE452L01012",32.7,18.2,193.95,11.7,"","","",0,0,0,20.6,18.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INCREDIBLE"
"17514","SETAUT","EQ","SETCO AUTOMOTIVE LIMITED",0.01,1,"","",0,2,"INE878E01021",19.25,4.7,74.25,4.7,"","","",0,0,0,7.95,7.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETCO"
"17520","RATPOW","EQ","RATTANINDIA POWER LIMITED",0.01,1,"","",0,10,"INE399K01017",6.4,2.8,45.05,0.95,"","","",0,0,0,3.6,3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RTNPOWER"
"17527","MAHSTE","EQ","MAHAMAYA STEEL INDUSTRIES LTD",0.01,1,"","",0,10,"INE451L01014",93.9,48.95,504.2,48.95,"","","",0,0,0,70.95,47.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHASTEEL"
"1753","JINIRO","EQ","JINDAL IRON AND STEEL CO",0.01,1,"","",0,10,"INE020A01010",448.3,122,448.3,4.5,"","","",0,0,0,512.85,341.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDALIRON"
"17534","MAHGAS","EQ","MAHANAGAR GAS LIMITED",0.01,1,"","",0,10,"INE002S01010",1024.5,665.8,1377.5,492.65,"","","",0,0,0,1096.95,897.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MGL"
"17541","DAMTHR","EQ","DAMODAR INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE497D01022",75.9,36.55,81.4,15,"","","",0,0,0,50.4,33.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DAMODARIND"
"17547","AMRHEA","EQ","AMRUTANJAN HEALTH CARE LIMITED",0.01,1,"","",0,1,"INE098F01031",954.6,554.05,1024.55,41.3,"","","",0,0,0,727.9,485.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMRUTANJAN"
"17553","BIMBEA","EQ","BIMETAL BEARINGS LTD",0.01,1,"","",0,10,"INE469A01019",497,193.5,500,67.05,"","","",0,0,0,562.2,374.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIMETAL"
"1756","JINPOL","EQ","JINDAL POLY FILMS LTD",0.01,1,"","",0,10,"INE197D01010",1229.45,484.95,1449,13,"","","",0,0,0,690.1,460.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDALPOLY"
"17588","BIRTYR","BE","BIRLA TYRES LIMITED",0.01,1,"","",0,10,"INE0AEJ01013",24.65,3.75,53.1,2.7,"","","",0,0,0,5,4.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIRLATYRE"
"17589","KSE","BE","KSE LTD",0.01,1,"","",0,10,"INE953E01014",698.65,185.25,698.65,156,"","","",0,0,0,732.5,662.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSE"
"17598","ASSALC","EQ","ASSOCIATED ALCOHOLS & BREWERIE",0.01,1,"","",0,10,"INE073G01016",528.85,315,653.65,2.5,"","","",0,0,0,452.25,301.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASALCBR"
"17601","MARCON","BE","MARG LIMITED",0.01,1,"","",0,10,"INE941E01019",24.05,6.2,243.9,6.2,"","","",0,0,0,16.8,11.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARG"
"17603","EPCIND","EQ","MAHINDRA EPC IRRIGATION LTD",0.01,1,"","",0,10,"INE215D01010",121.85,83.8,194.5,70.8,"","","",0,0,0,111.2,74.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHEPC"
"17625","MOLTEK","EQ","MOLD-TEK TECHNOLOGIES LTD",0.01,1,"","",0,2,"INE835B01035",289.7,83,289.7,0.05,"","","",0,0,0,326.8,217.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOLDTECH"
"17632","COMINF","EQ","COMPUAGE INFOCOM LTD",0.01,1,"","",0,2,"INE070C01037",32.5,11.7,62.86,7.08,"","","",0,0,0,17.1,11.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COMPINFO"
"17635","ZYDWEL","EQ","ZYDUS WELLNESS LIMITED",0.01,1,"","",0,10,"INE768C01010",1814,1370.1,2476.85,195.1,"","","",0,0,0,1808.7,1205.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZYDUSWELL"
"17641","SUNRE","EQ","SUNTECK REALTY LIMITED",0.01,1,"","",0,1,"INE805D01034",539,271.1,589.9,86,"","","",0,0,0,353.6,235.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNTECK"
"17651","POKGRA","EQ","POKARNA LTD",0.01,1,"","",0,2,"INE637C01025",732.9,233.55,840.55,45.7,"","","",0,0,0,339.95,226.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","POKARNA"
"17659","UNIPHO","EQ","UNIVERSUS PHOTO IMAGINGS LTD",0.01,1,"","",0,10,"INE03V001013",747,350.5,988,38,"","","",0,0,0,474.75,316.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIVPHOTO"
"17664","SGBT36","GB","2.50% SOV. GOLD BOND 11 FEB 28",0.01,1,"","",0,1000,"IN0020190545",0,0,5736.99,3651.5,"","","",0,0,0,6310.68,5163.29,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBFEB28IX"
"17675","ALOIND","EQ","ALOK INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE270A01029",29.8,10.1,97.39,1.4,"","","",0,0,0,15.75,10.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALOKINDS"
"17685","GPTINF","EQ","GPT INFRAPROJECTS LTD",0.01,1,"","",0,10,"INE390G01014",70.43,35.75,124,5.88,"","","",0,0,0,56.25,37.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GPTINFRA"
"17691","VIJFIN","EQ","VIJI FINANCE LIMITED",0.01,1,"","",0,1,"INE159N01027",4.5,2,20.36,0.2,"","","",0,0,0,2.65,2.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIJIFIN"
"17699","KEMIND","BE","KEMROCK INDUSTRIES & EXPORTS L",0.01,1,"","",0,10,"INE990B01012",25.45,5.75,777,5.75,"","","",0,0,0,9.8,8.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KEMROCK"
"17700","RELGIL","EQ","NIPPON INDIA ETF LONG TERM GIL",0.01,1,"","",0,10,"INF204KB1882",24.3,20.37,25.8,13.6,"","","",0,0,0,28.35,18.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LTGILTBEES"
"17702","ICIMID","EQ","ICICI PRU MIDCAP SELECT ETF",0.01,1,"","",0,10,"INF109KB1XT3",117.95,86.5,117.95,37.6,"","","",0,0,0,112.57,75.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIMCAP"
"17704","QUECOR","EQ","QUESS CORP LIMITED",0.01,1,"","",0,10,"INE615P01015",729,337.55,1303.15,165,"","","",0,0,0,441.3,294.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","QUESS"
"17720","DIGLIM","BE","DIGJAM LIMITED",0.01,1,"","",0,10,"INE731U01028",190.4,81.7,362.3,0.8,"","","",0,0,0,99.1,89.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIGJAMLMTD"
"17722","DENNET","EQ","DEN NETWORKS LIMITED",0.01,1,"","",0,10,"INE947J01015",45.95,25.2,254.4,25.2,"","","",0,0,0,34.05,22.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DEN"
"17728","ASTLIF","EQ","ASTEC LIFESCIENCES LIMITED",0.01,1,"","",0,10,"INE563J01010",2288.8,1045,2288.8,13.85,"","","",0,0,0,1576.65,1051.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASTEC"
"17735","BAFPHA","BE","BAFNA PHARMACEUTICALS LIMITED",0.01,1,"","",0,10,"INE878I01022",140,77.05,233.55,3.55,"","","",0,0,0,91.05,82.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BAFNAPH"
"17752","SHIME","EQ","SHILPA MEDICARE LIMITED",0.01,1,"","",0,1,"INE790G01031",503,222.6,786.9,45.03,"","","",0,0,0,311.8,207.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHILPAMED"
"17758","SARENE","EQ","SARDA ENERGY & MINERALS LTD",0.01,1,"","",0,10,"INE385C01013",1360,700,1360,71.05,"","","",0,0,0,1366.8,911.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SARDAEN"
